Fecha,Temporada,Jornada,Equipo1,Equipo2,Goles1,Goles2
23/09/2009,2009-2010,4,Valladolid,Osasuna,1,2
23/09/2009,2009-2010,4,Getafe,Valencia,3,1
23/09/2009,2009-2010,4,Atlético de Madrid,Almería,2,2
24/09/2009,2009-2010,4,Sporting de Gijón,Zaragoza,1,1
26/09/2009,2009-2010,5,Real Madrid,Tenerife,3,0
26/09/2009,2009-2010,5,Athletic Club,Sevilla,0,4
26/09/2009,2009-2010,5,Valencia,Atlético de Madrid,2,2
26/09/2009,2009-2010,5,Málaga,Barcelona,0,2
27/09/2009,2009-2010,5,Espanyol,Xerez,0,0
27/09/2009,2009-2010,5,Deportivo de La Coruña,Villarreal,1,0
27/09/2009,2009-2010,5,Mallorca,Valladolid,3,0
27/09/2009,2009-2010,5,Osasuna,Sporting de Gijón,1,0
27/09/2009,2009-2010,5,Zaragoza,Getafe,3,0
27/09/2009,2009-2010,5,Almería,Racing de Santander,2,2
03/10/2009,2009-2010,6,Tenerife,Deportivo de La Coruña,0,1
03/10/2009,2009-2010,6,Atlético de Madrid,Zaragoza,2,1
03/10/2009,2009-2010,6,Barcelona,Almería,1,0
04/10/2009,2009-2010,6,Xerez,Málaga,1,1
04/10/2009,2009-2010,6,Villarreal,Espanyol,0,0
04/10/2009,2009-2010,6,Sevilla,Real Madrid,2,1
04/10/2009,2009-2010,6,Valladolid,Athletic Club,2,2
04/10/2009,2009-2010,6,Sporting de Gijón,Mallorca,4,1
04/10/2009,2009-2010,6,Getafe,Osasuna,2,1
04/10/2009,2009-2010,6,Racing de Santander,Valencia,0,1
17/10/2009,2009-2010,7,Deportivo de La Coruña,Sevilla,1,0
17/10/2009,2009-2010,7,Real Madrid,Valladolid,4,2
17/10/2009,2009-2010,7,Valencia,Barcelona,0,0
18/10/2009,2009-2010,7,Xerez,Villarreal,2,1
18/10/2009,2009-2010,7,Espanyol,Tenerife,2,1
18/10/2009,2009-2010,7,Athletic Club,Sporting de Gijón,1,2
18/10/2009,2009-2010,7,Mallorca,Getafe,3,1
18/10/2009,2009-2010,7,Osasuna,Atlético de Madrid,3,0
18/10/2009,2009-2010,7,Zaragoza,Racing de Santander,2,2
18/10/2009,2009-2010,7,Málaga,Almería,1,2
24/10/2009,2009-2010,8,Sevilla,Espanyol,0,0
24/10/2009,2009-2010,8,Sporting de Gijón,Real Madrid,0,0
24/10/2009,2009-2010,8,Atlético de Madrid,Mallorca,1,1
25/10/2009,2009-2010,8,Valladolid,Deportivo de La Coruña,4,0
25/10/2009,2009-2010,8,Getafe,Athletic Club,2,0
25/10/2009,2009-2010,8,Racing de Santander,Osasuna,1,1
25/10/2009,2009-2010,8,Barcelona,Zaragoza,6,1
25/10/2009,2009-2010,8,Almería,Valencia,0,3
25/10/2009,2009-2010,8,Tenerife,Xerez,1,0
25/10/2009,2009-2010,8,Villarreal,Málaga,2,1
31/10/2009,2009-2010,9,Xerez,Sevilla,0,2
31/10/2009,2009-2010,9,Real Madrid,Getafe,2,0
31/10/2009,2009-2010,9,Athletic Club,Atlético de Madrid,1,0
31/10/2009,2009-2010,9,Osasuna,Barcelona,1,1
01/11/2009,2009-2010,9,Zaragoza,Almería,2,1
01/11/2009,2009-2010,9,Málaga,Valencia,0,1
01/11/2009,2009-2010,9,Villarreal,Tenerife,5,0
01/11/2009,2009-2010,9,Espanyol,Valladolid,1,1
01/11/2009,2009-2010,9,Deportivo de La Coruña,Sporting de Gijón,1,1
01/11/2009,2009-2010,9,Mallorca,Racing de Santander,1,0
07/11/2009,2009-2010,10,Barcelona,Mallorca,4,2
07/11/2009,2009-2010,10,Tenerife,Málaga,2,2
07/11/2009,2009-2010,10,Getafe,Deportivo de La Coruña,0,2
07/11/2009,2009-2010,10,Atlético de Madrid,Real Madrid,2,3
08/11/2009,2009-2010,10,Almería,Osasuna,2,0
08/11/2009,2009-2010,10,Valencia,Zaragoza,3,1
08/11/2009,2009-2010,10,Sevilla,Villarreal,3,2
08/11/2009,2009-2010,10,Valladolid,Xerez,0,0
08/11/2009,2009-2010,10,Sporting de Gijón,Espanyol,1,0
08/11/2009,2009-2010,10,Racing de Santander,Athletic Club,0,2
21/11/2009,2009-2010,11,Tenerife,Sevilla,1,2
21/11/2009,2009-2010,11,Deportivo de La Coruña,Atlético de Madrid,2,1
21/11/2009,2009-2010,11,Real Madrid,Racing de Santander,1,0
21/11/2009,2009-2010,11,Athletic Club,Barcelona,1,1
22/11/2009,2009-2010,11,Villarreal,Valladolid,3,1
22/11/2009,2009-2010,11,Xerez,Sporting de Gijón,0,0
22/11/2009,2009-2010,11,Espanyol,Getafe,0,2
22/11/2009,2009-2010,11,Mallorca,Almería,3,1
22/11/2009,2009-2010,11,Osasuna,Valencia,1,3
22/11/2009,2009-2010,11,Málaga,Zaragoza,1,1
28/11/2009,2009-2010,12,Sevilla,Málaga,2,2
28/11/2009,2009-2010,12,Sporting de Gijón,Villarreal,1,0
28/11/2009,2009-2010,12,Valencia,Mallorca,1,1
29/11/2009,2009-2010,12,Valladolid,Tenerife,3,3
29/11/2009,2009-2010,12,Getafe,Xerez,5,1
29/11/2009,2009-2010,12,Atlético de Madrid,Espanyol,4,0
29/11/2009,2009-2010,12,Racing de Santander,Deportivo de La Coruña,0,1
29/11/2009,2009-2010,12,Barcelona,Real Madrid,1,0
29/11/2009,2009-2010,12,Almería,Athletic Club,1,4
29/11/2009,2009-2010,12,Zaragoza,Osasuna,0,1
05/12/2009,2009-2010,13,Sevilla,Valladolid,1,1
05/12/2009,2009-2010,13,Xerez,Atlético de Madrid,0,2
05/12/2009,2009-2010,13,Deportivo de La Coruña,Barcelona,1,3
05/12/2009,2009-2010,13,Real Madrid,Almería,4,2
06/12/2009,2009-2010,13,Tenerife,Sporting de Gijón,2,1
06/12/2009,2009-2010,13,Villarreal,Getafe,3,2
06/12/2009,2009-2010,13,Espanyol,Racing de Santander,0,4
06/12/2009,2009-2010,13,Athletic Club,Valencia,1,2
06/12/2009,2009-2010,13,Mallorca,Zaragoza,4,1
06/12/2009,2009-2010,13,Málaga,Osasuna,1,1
12/12/2009,2009-2010,14,Barcelona,Espanyol,1,0
12/12/2009,2009-2010,14,Valencia,Real Madrid,2,3
12/12/2009,2009-2010,14,Zaragoza,Athletic Club,1,2
13/12/2009,2009-2010,14,Valladolid,Málaga,1,1
13/12/2009,2009-2010,14,Sporting de Gijón,Sevilla,0,1
13/12/2009,2009-2010,14,Getafe,Tenerife,2,1
13/12/2009,2009-2010,14,Atlético de Madrid,Villarreal,1,2
13/12/2009,2009-2010,14,Racing de Santander,Xerez,3,2
13/12/2009,2009-2010,14,Almería,Deportivo de La Coruña,1,1
13/12/2009,2009-2010,14,Osasuna,Mallorca,0,1
02/12/2009,2009-2010,15,Xerez,Barcelona,0,2
19/12/2009,2009-2010,15,Sevilla,Getafe,1,2
19/12/2009,2009-2010,15,Real Madrid,Zaragoza,6,0
19/12/2009,2009-2010,15,Athletic Club,Osasuna,2,0
20/12/2009,2009-2010,15,Valladolid,Sporting de Gijón,2,1
20/12/2009,2009-2010,15,Tenerife,Atlético de Madrid,1,1
20/12/2009,2009-2010,15,Villarreal,Racing de Santander,2,0
20/12/2009,2009-2010,15,Espanyol,Almería,2,0
20/12/2009,2009-2010,15,Deportivo de La Coruña,Valencia,0,0
20/12/2009,2009-2010,15,Málaga,Mallorca,2,1
02/01/2010,2009-2010,16,Atlético de Madrid,Sevilla,2,1
02/01/2010,2009-2010,16,Barcelona,Villarreal,1,1
02/01/2010,2009-2010,16,Valencia,Espanyol,1,0
03/01/2010,2009-2010,16,Sporting de Gijón,Málaga,2,2
03/01/2010,2009-2010,16,Getafe,Valladolid,1,0
03/01/2010,2009-2010,16,Racing de Santander,Tenerife,2,0
03/01/2010,2009-2010,16,Almería,Xerez,1,0
03/01/2010,2009-2010,16,Zaragoza,Deportivo de La Coruña,0,0
03/01/2010,2009-2010,16,Osasuna,Real Madrid,0,0
03/01/2010,2009-2010,16,Mallorca,Athletic Club,2,0
09/01/2010,2009-2010,17,Valladolid,Atlético de Madrid,0,4
09/01/2010,2009-2010,17,Sevilla,Racing de Santander,1,2
09/01/2010,2009-2010,17,Villarreal,Almería,1,1
10/01/2010,2009-2010,17,Sporting de Gijón,Getafe,1,0
10/01/2010,2009-2010,17,Tenerife,Barcelona,0,5
10/01/2010,2009-2010,17,Xerez,Valencia,1,3
10/01/2010,2009-2010,17,Espanyol,Zaragoza,2,1
10/01/2010,2009-2010,17,Deportivo de La Coruña,Osasuna,1,0
10/01/2010,2009-2010,17,Real Madrid,Mallorca,2,0
10/01/2010,2009-2010,17,Málaga,Athletic Club,1,1
16/01/2010,2009-2010,18,Barcelona,Sevilla,4,0
16/01/2010,2009-2010,18,Osasuna,Espanyol,2,0
16/01/2010,2009-2010,18,Athletic Club,Real Madrid,1,0
17/01/2010,2009-2010,18,Málaga,Getafe,1,0
17/01/2010,2009-2010,18,Atlético de Madrid,Sporting de Gijón,3,2
17/01/2010,2009-2010,18,Racing de Santander,Valladolid,1,1
17/01/2010,2009-2010,18,Almería,Tenerife,1,1
17/01/2010,2009-2010,18,Valencia,Villarreal,4,1
17/01/2010,2009-2010,18,Zaragoza,Xerez,0,0
17/01/2010,2009-2010,18,Mallorca,Deportivo de La Coruña,2,0
23/01/2010,2009-2010,19,Valladolid,Barcelona,0,3
23/01/2010,2009-2010,19,Sevilla,Almería,1,0
23/01/2010,2009-2010,19,Deportivo de La Coruña,Athletic Club,3,1
24/01/2010,2009-2010,19,Getafe,Atlético de Madrid,1,0
24/01/2010,2009-2010,19,Sporting de Gijón,Racing de Santander,0,1
24/01/2010,2009-2010,19,Tenerife,Valencia,0,0
24/01/2010,2009-2010,19,Villarreal,Zaragoza,4,2
24/01/2010,2009-2010,19,Xerez,Osasuna,1,2
24/01/2010,2009-2010,19,Espanyol,Mallorca,1,1
24/01/2010,2009-2010,19,Real Madrid,Málaga,2,0
30/01/2010,2009-2010,20,Deportivo de La Coruña,Real Madrid,1,3
30/01/2010,2009-2010,20,Sporting de Gijón,Barcelona,0,1
30/01/2010,2009-2010,20,Espanyol,Athletic Club,1,0
31/01/2010,2009-2010,20,Atlético de Madrid,Málaga,0,2
31/01/2010,2009-2010,20,Sevilla,Valencia,2,1
31/01/2010,2009-2010,20,Xerez,Mallorca,2,1
31/01/2010,2009-2010,20,Valladolid,Almería,1,1
31/01/2010,2009-2010,20,Getafe,Racing de Santander,0,0
31/01/2010,2009-2010,20,Villarreal,Osasuna,0,2
31/01/2010,2009-2010,20,Tenerife,Zaragoza,1,3
06/02/2010,2009-2010,21,Real Madrid,Espanyol,3,0
06/02/2010,2009-2010,21,Valencia,Valladolid,2,0
06/02/2010,2009-2010,21,Barcelona,Getafe,2,1
07/02/2010,2009-2010,21,Athletic Club,Xerez,3,2
07/02/2010,2009-2010,21,Málaga,Deportivo de La Coruña,0,0
07/02/2010,2009-2010,21,Mallorca,Villarreal,1,0
07/02/2010,2009-2010,21,Osasuna,Tenerife,1,0
07/02/2010,2009-2010,21,Zaragoza,Sevilla,2,1
07/02/2010,2009-2010,21,Almería,Sporting de Gijón,3,1
07/02/2010,2009-2010,21,Racing de Santander,Atlético de Madrid,1,1
13/02/2010,2009-2010,22,Xerez,Real Madrid,0,3
13/02/2010,2009-2010,22,Villarreal,Athletic Club,2,1
13/02/2010,2009-2010,22,Sporting de Gijón,Valencia,1,1
14/02/2010,2009-2010,22,Espanyol,Deportivo de La Coruña,2,0
14/02/2010,2009-2010,22,Sevilla,Osasuna,1,0
14/02/2010,2009-2010,22,Valladolid,Zaragoza,1,1
14/02/2010,2009-2010,22,Getafe,Almería,2,2
14/02/2010,2009-2010,22,Atlético de Madrid,Barcelona,2,1
14/02/2010,2009-2010,22,Racing de Santander,Málaga,0,3
15/02/2010,2009-2010,22,Tenerife,Mallorca,1,0
20/02/2010,2009-2010,23,Deportivo de La Coruña,Xerez,2,1
20/02/2010,2009-2010,23,Mallorca,Sevilla,1,3
20/02/2010,2009-2010,23,Barcelona,Racing de Santander,4,0
21/02/2010,2009-2010,23,Málaga,Espanyol,2,1
21/02/2010,2009-2010,23,Real Madrid,Villarreal,6,2
21/02/2010,2009-2010,23,Athletic Club,Tenerife,4,1
21/02/2010,2009-2010,23,Osasuna,Valladolid,1,1
21/02/2010,2009-2010,23,Zaragoza,Sporting de Gijón,1,3
21/02/2010,2009-2010,23,Almería,Atlético de Madrid,1,0
22/02/2010,2009-2010,23,Valencia,Getafe,2,1
27/02/2010,2009-2010,24,Tenerife,Real Madrid,1,5
27/02/2010,2009-2010,24,Getafe,Zaragoza,0,2
27/02/2010,2009-2010,24,Barcelona,Málaga,2,1
28/02/2010,2009-2010,24,Xerez,Espanyol,1,1
28/02/2010,2009-2010,24,Villarreal,Deportivo de La Coruña,1,0
28/02/2010,2009-2010,24,Sevilla,Athletic Club,0,0
28/02/2010,2009-2010,24,Valladolid,Mallorca,1,2
28/02/2010,2009-2010,24,Sporting de Gijón,Osasuna,3,2
28/02/2010,2009-2010,24,Atlético de Madrid,Valencia,4,1
28/02/2010,2009-2010,24,Racing de Santander,Almería,0,2
06/03/2010,2009-2010,25,Deportivo de La Coruña,Tenerife,3,1
06/03/2010,2009-2010,25,Real Madrid,Sevilla,3,2
06/03/2010,2009-2010,25,Almería,Barcelona,2,2
07/03/2010,2009-2010,25,Málaga,Xerez,2,4
07/03/2010,2009-2010,25,Espanyol,Villarreal,0,0
07/03/2010,2009-2010,25,Athletic Club,Valladolid,2,0
07/03/2010,2009-2010,25,Mallorca,Sporting de Gijón,3,0
07/03/2010,2009-2010,25,Osasuna,Getafe,0,0
07/03/2010,2009-2010,25,Zaragoza,Atlético de Madrid,1,1
08/03/2010,2009-2010,25,Valencia,Racing de Santander,0,0
13/03/2010,2009-2010,26,Sevilla,Deportivo de La Coruña,1,1
13/03/2010,2009-2010,26,Sporting de Gijón,Athletic Club,0,0
13/03/2010,2009-2010,26,Getafe,Mallorca,3,0
14/03/2010,2009-2010,26,Villarreal,Xerez,2,0
14/03/2010,2009-2010,26,Tenerife,Espanyol,4,1
14/03/2010,2009-2010,26,Valladolid,Real Madrid,1,4
14/03/2010,2009-2010,26,Racing de Santander,Zaragoza,0,0
14/03/2010,2009-2010,26,Barcelona,Valencia,3,0
14/03/2010,2009-2010,26,Almería,Málaga,1,0
15/03/2010,2009-2010,26,Atlético de Madrid,Osasuna,1,0
20/03/2010,2009-2010,27,Espanyol,Sevilla,2,0
20/03/2010,2009-2010,27,Deportivo de La Coruña,Valladolid,0,2
20/03/2010,2009-2010,27,Real Madrid,Sporting de Gijón,3,1
20/03/2010,2009-2010,27,Athletic Club,Getafe,2,2
20/03/2010,2009-2010,27,Xerez,Tenerife,2,1
21/03/2010,2009-2010,27,Mallorca,Atlético de Madrid,4,1
21/03/2010,2009-2010,27,Osasuna,Racing de Santander,1,3
21/03/2010,2009-2010,27,Zaragoza,Barcelona,2,4
21/03/2010,2009-2010,27,Valencia,Almería,2,0
21/03/2010,2009-2010,27,Málaga,Villarreal,2,0
23/03/2010,2009-2010,28,Sevilla,Xerez,1,1
23/03/2010,2009-2010,28,Sporting de Gijón,Deportivo de La Coruña,2,1
24/03/2010,2009-2010,28,Almería,Zaragoza,1,0
24/03/2010,2009-2010,28,Valencia,Málaga,1,0
24/03/2010,2009-2010,28,Tenerife,Villarreal,2,2
24/03/2010,2009-2010,28,Valladolid,Espanyol,0,0
24/03/2010,2009-2010,28,Racing de Santander,Mallorca,0,0
24/03/2010,2009-2010,28,Barcelona,Osasuna,2,0
25/03/2010,2009-2010,28,Getafe,Real Madrid,2,4
25/03/2010,2009-2010,28,Atlético de Madrid,Athletic Club,2,0
27/03/2010,2009-2010,29,Mallorca,Barcelona,0,1
27/03/2010,2009-2010,29,Zaragoza,Valencia,3,0
27/03/2010,2009-2010,29,Málaga,Tenerife,1,1
28/03/2010,2009-2010,29,Osasuna,Almería,1,0
28/03/2010,2009-2010,29,Villarreal,Sevilla,3,0
28/03/2010,2009-2010,29,Xerez,Valladolid,3,0
28/03/2010,2009-2010,29,Espanyol,Sporting de Gijón,0,0
28/03/2010,2009-2010,29,Deportivo de La Coruña,Getafe,1,3
28/03/2010,2009-2010,29,Real Madrid,Atlético de Madrid,3,2
29/03/2010,2009-2010,29,Athletic Club,Racing de Santander,4,3
03/04/2010,2009-2010,30,Sevilla,Tenerife,3,0
03/04/2010,2009-2010,30,Barcelona,Athletic Club,4,1
03/04/2010,2009-2010,30,Zaragoza,Málaga,2,0
04/04/2010,2009-2010,30,Valladolid,Villarreal,0,2
04/04/2010,2009-2010,30,Sporting de Gijón,Xerez,2,2
04/04/2010,2009-2010,30,Getafe,Espanyol,1,1
04/04/2010,2009-2010,30,Atlético de Madrid,Deportivo de La Coruña,3,0
04/04/2010,2009-2010,30,Racing de Santander,Real Madrid,0,2
04/04/2010,2009-2010,30,Almería,Mallorca,1,1
04/04/2010,2009-2010,30,Valencia,Osasuna,3,0
10/04/2010,2009-2010,31,Málaga,Sevilla,1,2
10/04/2010,2009-2010,31,Tenerife,Valladolid,0,0
10/04/2010,2009-2010,31,Villarreal,Sporting de Gijón,1,0
10/04/2010,2009-2010,31,Xerez,Getafe,0,1
10/04/2010,2009-2010,31,Real Madrid,Barcelona,0,2
11/04/2010,2009-2010,31,Espanyol,Atlético de Madrid,3,0
11/04/2010,2009-2010,31,Deportivo de La Coruña,Racing de Santander,1,1
11/04/2010,2009-2010,31,Athletic Club,Almería,4,1
11/04/2010,2009-2010,31,Mallorca,Valencia,3,2
11/04/2010,2009-2010,31,Osasuna,Zaragoza,2,0
13/04/2010,2009-2010,32,Valladolid,Sevilla,2,1
13/04/2010,2009-2010,32,Sporting de Gijón,Tenerife,0,2
13/04/2010,2009-2010,32,Getafe,Villarreal,3,0
14/04/2010,2009-2010,32,Atlético de Madrid,Xerez,1,2
14/04/2010,2009-2010,32,Racing de Santander,Espanyol,3,1
14/04/2010,2009-2010,32,Barcelona,Deportivo de La Coruña,3,0
14/04/2010,2009-2010,32,Zaragoza,Mallorca,1,1
14/04/2010,2009-2010,32,Osasuna,Málaga,2,2
15/04/2010,2009-2010,32,Almería,Real Madrid,1,2
15/04/2010,2009-2010,32,Valencia,Athletic Club,2,0
17/04/2010,2009-2010,33,Sevilla,Sporting de Gijón,3,0
17/04/2010,2009-2010,33,Villarreal,Atlético de Madrid,2,1
17/04/2010,2009-2010,33,Espanyol,Barcelona,0,0
18/04/2010,2009-2010,33,Málaga,Valladolid,0,0
18/04/2010,2009-2010,33,Tenerife,Getafe,3,2
18/04/2010,2009-2010,33,Xerez,Racing de Santander,2,2
18/04/2010,2009-2010,33,Deportivo de La Coruña,Almería,0,0
18/04/2010,2009-2010,33,Real Madrid,Valencia,2,0
18/04/2010,2009-2010,33,Athletic Club,Zaragoza,0,0
19/04/2010,2009-2010,33,Mallorca,Osasuna,2,0
24/04/2010,2009-2010,34,Barcelona,Xerez,3,1
24/04/2010,2009-2010,34,Valencia,Deportivo de La Coruña,1,0
24/04/2010,2009-2010,34,Zaragoza,Real Madrid,1,2
25/04/2010,2009-2010,34,Sporting de Gijón,Valladolid,0,2
25/04/2010,2009-2010,34,Getafe,Sevilla,4,3
25/04/2010,2009-2010,34,Atlético de Madrid,Tenerife,3,1
25/04/2010,2009-2010,34,Racing de Santander,Villarreal,1,2
25/04/2010,2009-2010,34,Almería,Espanyol,0,1
25/04/2010,2009-2010,34,Mallorca,Málaga,1,1
26/04/2010,2009-2010,34,Osasuna,Athletic Club,0,0
01/05/2010,2009-2010,35,Málaga,Sporting de Gijón,1,1
01/05/2010,2009-2010,35,Valladolid,Getafe,0,0
01/05/2010,2009-2010,35,Tenerife,Racing de Santander,2,1
01/05/2010,2009-2010,35,Villarreal,Barcelona,1,4
01/05/2010,2009-2010,35,Xerez,Almería,2,1
01/05/2010,2009-2010,35,Espanyol,Valencia,0,2
01/05/2010,2009-2010,35,Deportivo de La Coruña,Zaragoza,0,1
02/05/2010,2009-2010,35,Sevilla,Atlético de Madrid,3,1
02/05/2010,2009-2010,35,Real Madrid,Osasuna,3,2
02/05/2010,2009-2010,35,Athletic Club,Mallorca,1,3
04/05/2010,2009-2010,36,Getafe,Sporting de Gijón,1,1
04/05/2010,2009-2010,36,Barcelona,Tenerife,4,1
04/05/2010,2009-2010,36,Almería,Villarreal,4,2
04/05/2010,2009-2010,36,Valencia,Xerez,3,1
05/05/2010,2009-2010,36,Atlético de Madrid,Valladolid,3,1
05/05/2010,2009-2010,36,Racing de Santander,Sevilla,1,5
05/05/2010,2009-2010,36,Zaragoza,Espanyol,1,0
05/05/2010,2009-2010,36,Osasuna,Deportivo de La Coruña,3,1
05/05/2010,2009-2010,36,Mallorca,Real Madrid,1,4
05/05/2010,2009-2010,36,Athletic Club,Málaga,1,1
08/05/2010,2009-2010,37,Getafe,Málaga,2,1
08/05/2010,2009-2010,37,Sporting de Gijón,Atlético de Madrid,1,1
08/05/2010,2009-2010,37,Valladolid,Racing de Santander,2,1
08/05/2010,2009-2010,37,Sevilla,Barcelona,2,3
08/05/2010,2009-2010,37,Tenerife,Almería,2,2
08/05/2010,2009-2010,37,Villarreal,Valencia,2,0
08/05/2010,2009-2010,37,Xerez,Zaragoza,3,2
08/05/2010,2009-2010,37,Espanyol,Osasuna,2,1
08/05/2010,2009-2010,37,Deportivo de La Coruña,Mallorca,1,0
08/05/2010,2009-2010,37,Real Madrid,Athletic Club,5,1
28/08/2010,2010-2011,1,Hércules,Athletic Club,0,1
28/08/2010,2010-2011,1,Levante,Sevilla,1,4
28/08/2010,2010-2011,1,Málaga,Valencia,1,3
29/08/2010,2010-2011,1,Deportivo de La Coruña,Zaragoza,0,0
29/08/2010,2010-2011,1,Espanyol,Getafe,3,1
29/08/2010,2010-2011,1,Mallorca,Real Madrid,0,0
29/08/2010,2010-2011,1,Osasuna,Almería,0,0
29/08/2010,2010-2011,1,Racing de Santander,Barcelona,0,3
29/08/2010,2010-2011,1,Real Sociedad,Villarreal,1,0
30/08/2010,2010-2011,1,Atlético de Madrid,Sporting de Gijón,4,0
11/09/2010,2010-2011,2,Athletic Club,Atlético de Madrid,1,2
11/09/2010,2010-2011,2,Barcelona,Hércules,0,2
11/09/2010,2010-2011,2,Valencia,Racing de Santander,1,0
11/09/2010,2010-2011,2,Real Madrid,Osasuna,1,0
12/09/2010,2010-2011,2,Sporting de Gijón,Mallorca,2,0
12/09/2010,2010-2011,2,Zaragoza,Málaga,3,5
12/09/2010,2010-2011,2,Sevilla,Deportivo de La Coruña,0,0
12/09/2010,2010-2011,2,Getafe,Levante,4,1
12/09/2010,2010-2011,2,Villarreal,Espanyol,4,0
13/09/2010,2010-2011,2,Almería,Real Sociedad,2,2
18/09/2010,2010-2011,3,Sporting de Gijón,Athletic Club,2,2
18/09/2010,2010-2011,3,Espanyol,Almería,1,0
18/09/2010,2010-2011,3,Real Sociedad,Real Madrid,1,2
18/09/2010,2010-2011,3,Mallorca,Osasuna,2,0
19/09/2010,2010-2011,3,Atlético de Madrid,Barcelona,1,2
19/09/2010,2010-2011,3,Hércules,Valencia,1,2
19/09/2010,2010-2011,3,Racing de Santander,Zaragoza,2,0
19/09/2010,2010-2011,3,Málaga,Sevilla,1,2
19/09/2010,2010-2011,3,Levante,Villarreal,1,2
20/09/2010,2010-2011,3,Deportivo de La Coruña,Getafe,2,2
21/09/2010,2010-2011,4,Athletic Club,Mallorca,3,0
21/09/2010,2010-2011,4,Real Madrid,Espanyol,3,0
21/09/2010,2010-2011,4,Osasuna,Real Sociedad,3,1
22/09/2010,2010-2011,4,Barcelona,Sporting de Gijón,1,0
22/09/2010,2010-2011,4,Valencia,Atlético de Madrid,1,1
22/09/2010,2010-2011,4,Zaragoza,Hércules,0,0
22/09/2010,2010-2011,4,Almería,Levante,0,1
23/09/2010,2010-2011,4,Sevilla,Racing de Santander,1,1
23/09/2010,2010-2011,4,Getafe,Málaga,0,2
23/09/2010,2010-2011,4,Villarreal,Deportivo de La Coruña,1,0
25/09/2010,2010-2011,5,Athletic Club,Barcelona,1,3
25/09/2010,2010-2011,5,Sporting de Gijón,Valencia,0,2
25/09/2010,2010-2011,5,Levante,Real Madrid,0,0
26/09/2010,2010-2011,5,Atlético de Madrid,Zaragoza,1,0
26/09/2010,2010-2011,5,Hércules,Sevilla,2,0
26/09/2010,2010-2011,5,Racing de Santander,Getafe,0,1
26/09/2010,2010-2011,5,Deportivo de La Coruña,Almería,0,2
26/09/2010,2010-2011,5,Espanyol,Osasuna,1,0
26/09/2010,2010-2011,5,Mallorca,Real Sociedad,2,0
27/09/2010,2010-2011,5,Málaga,Villarreal,2,3
02/10/2010,2010-2011,6,Valencia,Athletic Club,2,1
02/10/2010,2010-2011,6,Zaragoza,Sporting de Gijón,2,2
02/10/2010,2010-2011,6,Real Sociedad,Espanyol,1,0
03/10/2010,2010-2011,6,Barcelona,Mallorca,1,1
03/10/2010,2010-2011,6,Sevilla,Atlético de Madrid,3,1
03/10/2010,2010-2011,6,Getafe,Hércules,3,0
03/10/2010,2010-2011,6,Villarreal,Racing de Santander,2,0
03/10/2010,2010-2011,6,Almería,Málaga,1,1
03/10/2010,2010-2011,6,Real Madrid,Deportivo de La Coruña,6,1
03/10/2010,2010-2011,6,Osasuna,Levante,1,1
16/10/2010,2010-2011,7,Barcelona,Valencia,2,1
16/10/2010,2010-2011,7,Atlético de Madrid,Getafe,2,0
16/10/2010,2010-2011,7,Málaga,Real Madrid,1,4
17/10/2010,2010-2011,7,Athletic Club,Zaragoza,2,1
17/10/2010,2010-2011,7,Sporting de Gijón,Sevilla,2,0
17/10/2010,2010-2011,7,Racing de Santander,Almería,1,0
17/10/2010,2010-2011,7,Deportivo de La Coruña,Osasuna,0,0
17/10/2010,2010-2011,7,Levante,Real Sociedad,2,1
17/10/2010,2010-2011,7,Mallorca,Espanyol,0,1
18/10/2010,2010-2011,7,Hércules,Villarreal,2,2
23/10/2010,2010-2011,8,Valencia,Mallorca,1,2
23/10/2010,2010-2011,8,Zaragoza,Barcelona,0,2
23/10/2010,2010-2011,8,Real Madrid,Racing de Santander,6,1
24/10/2010,2010-2011,8,Sevilla,Athletic Club,4,3
24/10/2010,2010-2011,8,Getafe,Sporting de Gijón,3,0
24/10/2010,2010-2011,8,Villarreal,Atlético de Madrid,2,0
24/10/2010,2010-2011,8,Almería,Hércules,1,1
24/10/2010,2010-2011,8,Osasuna,Málaga,3,0
24/10/2010,2010-2011,8,Espanyol,Levante,2,1
25/10/2010,2010-2011,8,Real Sociedad,Deportivo de La Coruña,3,0
30/10/2010,2010-2011,9,Valencia,Zaragoza,1,1
30/10/2010,2010-2011,9,Barcelona,Sevilla,5,0
30/10/2010,2010-2011,9,Hércules,Real Madrid,1,3
31/10/2010,2010-2011,9,Athletic Club,Getafe,3,0
31/10/2010,2010-2011,9,Sporting de Gijón,Villarreal,1,1
31/10/2010,2010-2011,9,Atlético de Madrid,Almería,1,1
31/10/2010,2010-2011,9,Racing de Santander,Osasuna,4,1
31/10/2010,2010-2011,9,Málaga,Real Sociedad,1,2
31/10/2010,2010-2011,9,Deportivo de La Coruña,Espanyol,3,0
01/11/2010,2010-2011,9,Mallorca,Levante,2,1
06/11/2010,2010-2011,10,Real Sociedad,Racing de Santander,1,0
06/11/2010,2010-2011,10,Espanyol,Málaga,1,0
07/11/2010,2010-2011,10,Zaragoza,Mallorca,3,2
07/11/2010,2010-2011,10,Getafe,Barcelona,1,3
07/11/2010,2010-2011,10,Villarreal,Athletic Club,4,1
07/11/2010,2010-2011,10,Almería,Sporting de Gijón,1,1
07/11/2010,2010-2011,10,Real Madrid,Atlético de Madrid,2,0
07/11/2010,2010-2011,10,Osasuna,Hércules,3,0
